,Ink_ID,Solvent A,Solvent B,Pigment A,Pigment B,Resin A,Resin B,Additive,COMP_HDPE
183,184,0.205559493167242,0.20940354465983885,0.0712142547217064,0.06615439051698077,0.07386019806720068,0.14651096786534828,0.22729715100168305,0.6138883899040123
184,185,0.11128607762138652,0.09116826265976374,0.2817999004283826,0.257957350746507,0.05747195630547247,0.1908326400642695,0.009483812174218153,0.491172313364
185,186,0.12357840953385898,0.139152161945795,0.1756924547170263,0.14552728405372115,0.11841274654861385,0.1473362362604963,0.1503007069404883,0.4783628279851866
186,187,0.18359767898916743,0.17488063343706386,0.19572537411376317,0.14950651998082146,0.028829772914073945,0.09041952363755222,0.17704049692755788,0.541437510864344
187,188,0.1509490895889753,0.11119746466299091,0.2082791994684788,0.1634430768502953,0.15728168191918535,0.12804232916197458,0.08080715834809984,0.48090696921113996
188,189,0.12525781083717494,0.10903305686545878,0.18646102206257478,0.19025512510303683,0.16398837515855125,0.1929300806390514,0.03207452933415185,0.48869947377607753
189,190,0.07246244001978185,0.1143772843013645,0.1992390830898668,0.21413686547378624,0.20991332497052542,0.14623855591989543,0.04363244622477975,0.25754500103725014
190,191,0.03433267328043612,0.03148375460502369,0.09598365172811506,0.10299143516832684,0.27785115749864353,0.20017172073545356,0.2571856069840011,0.5248855805951372
191,192,0.15417547788617086,0.1379344815895716,0.15589029300386703,0.15634349174317955,0.14999014145082984,0.13520771846052657,0.11045839586585447,0.5815238403963242
192,193,0.17993550176815915,0.14669076637539913,0.1340361336989508,0.1565841902057662,0.09990956019484733,0.12642346665413484,0.1564203811027427,0.426673516946661
193,194,0.13224035146732388,0.13147674261536552,0.11706317394469767,0.09753750894108461,0.1525322811576419,0.17333165981527218,0.19581828205861418,0.7358137361205
194,195,0.12878555777215314,0.09536262999353155,0.04216101675100318,0.07915006591061939,0.23520206243452083,0.15649966664661097,0.262839000491561,0.48190940677687066
195,196,0.133926577317935,0.19402243674933078,0.1714518249375399,0.1804380993815367,0.07157893180808227,0.18881096550337204,0.05977116430220327,0.39955236833525115
196,197,0.22062551324030413,0.24319389894522786,0.1399076869491624,0.1983511900528767,0.007807351397945893,0.11612960548017047,0.07398475393431243,0.6887991786235457
197,198,0.18495275204306272,0.18939154229781047,0.1782427713021078,0.17921222713292195,0.0586624796308509,0.03590734270443522,0.17363088488881082,0.6027033755573911
198,199,0.2387159626515586,0.2276208212454418,0.1471036559058978,0.09930265555743288,0.11922087273862418,0.1117115295584742,0.05632450234257065,0.710979131012526
199,200,0.2384859233988853,0.17887425712182273,0.11632647883950081,0.11783470808924834,0.18871098314817175,0.1375903266003124,0.022177322802058544,0.6028794374755464
200,201,0.122674345398582,0.12933692785944023,0.18663930602630893,0.1542771053582786,0.16240352809624725,0.11029157894393854,0.1343772083172045,0.5886397549084155
201,202,0.04899868221455096,0.038594514942885155,0.06447783960121584,0.15588584039371897,0.11428316507402922,0.34334981775507906,0.23441014001852087,0.2738707854655847
202,203,0.06557525644545212,0.04859543909935288,0.17143439952729225,0.13432193164454642,0.05093748171779603,0.15586108470201263,0.3732744068635476,0.39887599919126115
203,204,0.20013660126130095,0.16171910788713226,0.009360231987457668,0.0821304649314922,0.2145976331010309,0.18722347154684096,0.14483248928474513,0.3188621664747328
204,205,0.1797924296169273,0.16931617987069714,0.21936475081015536,0.21189787151460793,0.032032755567615555,0.1607888412918829,0.02680717132811397,0.5018891209053575
205,206,0.00235517649566576,0.06083429037175614,0.23510059604880965,0.22688882493523066,0.12253176003326427,0.109562704325041,0.24272664779023254,0.5879267552428709
206,207,0.03748655084451133,0.10196936477449023,0.10345396646245053,0.1889734199603467,0.21632433953519628,0.2562737555131802,0.09551860290982492,0.33720524071055374
207,208,0.15426856661621033,0.13909059856811484,0.19957013878766336,0.18934116513732935,0.12587314729897894,0.11345224066079218,0.07840414293091096,0.47833174604793094
208,209,0.002977399483337598,0.0503711933221884,0.17189291629517559,0.2064793241971352,0.05060710395851004,0.28104851085617544,0.23662355188747775,0.23398243406878586
209,210,0.06429607640543428,0.16461169955986832,0.3641543279994915,0.31613885384597606,0.0228011395425929,0.04751683067048634,0.02048107197615073,0.36660216973512094
210,211,0.15860409203312262,0.14797744957493425,0.21792250716976586,0.14929408636479716,0.030488560320499295,0.1522022263978262,0.14351107813905445,0.23168976659634724
211,212,0.17384158076550071,0.1557129734920823,0.20223621571821976,0.18904422809824434,0.14713137044555372,0.10104934152198443,0.03098428995841474,0.5728316991364182
212,213,0.2470925154470498,0.19156872890583343,0.006824462424727427,0.03126938283317989,0.20630604287580306,0.16497160688715606,0.15196726062625038,0.6323378699569533
213,214,0.06376369835175028,0.11242807753464587,0.27374387216011686,0.24316713946488597,0.06645660697747507,0.1407276613533955,0.0997129441577304,0.452437177320135
214,215,0.1548316318066001,0.15362522760896358,0.157982221491779,0.11475568789321947,0.13865556329931059,0.11213003512277375,0.1680196327773534,0.5253903695300641
215,216,0.07099962572903719,0.06952012178384574,0.0912004085715247,0.06879169789780037,0.24541500383761372,0.2137147647289169,0.24035837745126143,0.4451195111354927
216,217,0.13507066318930255,0.10480816686361913,0.3442747121828058,0.23400810500760924,0.017259074648717062,0.10089888785775508,0.0636803902501912,0.6556639543313617
217,218,0.21895436289547207,0.21314749407732564,0.08257334808933951,0.0497777351602712,0.14610714025766303,0.18192631500828904,0.10751360451163945,0.5896239160808704
218,219,0.14416693754839235,0.1444917171748713,0.19368207562823103,0.18001050282718017,0.15297219595684702,0.10182180484367827,0.08285476602079998,0.4899473626038889
219,220,0.3320062056206048,0.2644538108664158,0.04401361030097248,0.14094184025766662,0.09864203518657459,0.06074817226830925,0.059194325499456475,0.6608649285149076
220,221,0.15864647969373244,0.17987014501422255,0.16976142718779252,0.1515471006476842,0.07424849976118045,0.07330263356412689,0.19262371413126117,0.601182139188463
221,222,0.14932131811151272,0.11643192006265879,0.1420668431898533,0.10219913557233332,0.16123145062344021,0.1429272886192161,0.18582204382098555,0.6972398530792696
222,223,0.04464701932837304,0.09307039330381796,0.046010003084070224,0.04353538052221048,0.4279715373896882,0.25402640445904123,0.09073926191279873,0.45730779983092074
223,224,0.12009436608720786,0.17652030066892768,0.07900146179047371,0.049899851640050334,0.2645177580771659,0.19019649721576062,0.11976976452041399,0.5851249897672732
224,225,0.1438658971375139,0.1690137161191155,0.006728890932466316,0.04000309216029632,0.31633409932236245,0.26665762663000087,0.05739667769824468,0.6324317714041436
225,226,0.07041657417390283,0.10457609162336026,0.1352886694423959,0.18401526330148546,0.21074546869990682,0.11365451418716842,0.18130341857178042,0.34015584361753926
226,227,0.29375724432732864,0.24164085245438882,0.09095364112974888,0.08374070568731123,0.11014191263752325,0.14312279141234102,0.03664285235135817,0.6883401939155023
227,228,0.09272998103721657,0.08431682572102261,0.14114983295679082,0.11811830334240458,0.15120087839860538,0.17990675307542925,0.23257742546853077,0.25051621029996074
228,229,0.22960018590843811,0.23669871542055074,0.07650481414096719,0.05674866449532955,0.11998855818542677,0.07952252054048813,0.20093654130879954,0.3832702678338699
229,230,0.2304605089273378,0.2061628965983687,0.10951557744658527,0.09818747241185904,0.0693552523465607,0.1438225377144345,0.1424957545548538,0.6273265983940196
230,231,0.15960871209715927,0.1655902125352485,0.14924310809415106,0.1312527528497293,0.14091840619748258,0.13720345289963146,0.11618335532659793,0.5095876037132346
231,232,0.15710820551637592,0.13153867026145316,0.0150479036919096,0.08501432684364667,0.1739329663616727,0.15250175709432542,0.2848561702306165,0.49150778241863363
232,233,0.14315156924020567,0.11606988805594581,0.22404223453023245,0.15877779853690194,0.08898751349769642,0.13147810760542047,0.13749288853359723,0.5131211387399193
233,234,0.1237416846163187,0.08896584651675948,0.21412543930570194,0.13427718682695922,0.22896770624178947,0.16608059142541814,0.04384154506705303,0.44716713389814555
234,235,0.08085476485700406,0.1375595548400285,0.2765538022217154,0.23070668586602955,0.008669316083813218,0.10882580960043753,0.15683006653097178,0.4453351284894381
235,236,0.19514954926307707,0.16646870523377683,0.160241654185879,0.12145029998128193,0.08529698624166253,0.04364159930752181,0.227751205786801,0.3916499260558604
236,237,0.08437883435597712,0.1369933044881795,0.2681583188295832,0.18728748087095679,0.01709422536923487,0.11248636159050522,0.19360147449556334,0.6283199259838754
237,238,0.008118961399760784,0.05308389319260825,0.06188068148745196,0.16532547753484303,0.2559390641457439,0.23837879130389755,0.21727313093569464,0.193425043359022
238,239,0.17446070005006598,0.20062858748752388,0.021344084642419076,0.07943686383187677,0.189768265395357,0.10007370007599267,0.2342877985167647,0.5202506240894239
239,240,0.06978796398473942,0.07078268823457096,0.09437560268858873,0.14439739854753414,0.1305646660317269,0.13783421220888387,0.35225746830395605,0.22379656215255453
240,241,0.1644214509981473,0.1606537305710237,0.13891703014799614,0.11242639303051358,0.11812691873395414,0.14464608815818095,0.16080838836018418,0.608184132035424
241,242,0.3200210080926374,0.30217379861064075,0.011631073831033496,0.0645390115249672,0.13282779583642432,0.13698759816195408,0.03181971394234274,0.6801992765480243
242,243,0.18805493686269933,0.17917850448334874,0.11979885078745472,0.11635359865456185,0.1554517374578912,0.12931455907454165,0.11184781267950245,0.52011568729555
243,244,0.07993533544153922,0.11068371781148349,0.2149635594487817,0.1891354143699999,0.09808042714617116,0.14728938665840757,0.1599121591236171,0.5634643435928839
244,245,0.004248035263518441,0.06572067046653776,0.23517612503926213,0.21829569578008,0.11330932736745791,0.15521937013693302,0.20803077594621067,0.3774747025978518
245,246,0.18682785710226166,0.1685883100544572,0.10494304929943694,0.076787466309496,0.18811816774756637,0.15263106533779416,0.12210408414898757,0.6556825961333872
246,247,0.21290349813772746,0.16860988542384114,0.031643796868797,0.11845353285159013,0.1247431465790547,0.26071544958162046,0.08293069055736926,0.41615671563584583
247,248,0.21206352745917953,0.1505851350170535,0.18238568372440284,0.14558135127966698,0.02642358708563256,0.1080235897860283,0.17493712564803637,0.3559035211422837
248,249,0.19095367329768007,0.18841091928871223,0.11869528349577685,0.1402196091776297,0.11583472461303779,0.1031864816992379,0.1426993084279254,0.5792322557832758
249,250,0.22160440077746282,0.20318318910318392,0.029858588061006303,0.08352999955573466,0.2518213344470707,0.18762516747921762,0.02237732057632392,0.6130106565583807
250,251,0.12657436389968596,0.1913239908379948,0.040346309474516326,0.11577051904309565,0.16242125347367226,0.16418623460813672,0.19937732866289826,0.5745983550968192
251,252,0.12621730283644902,0.13569836823378453,0.2981337858153504,0.1940086915403767,0.020332794509990725,0.16858727663999357,0.057021780424055146,0.5099775355939763
252,253,0.21331112910508274,0.15813769312651263,0.16771438531762595,0.16134240669746835,0.08503638969299457,0.12987979366681704,0.08457820239349882,0.6036015399835948
253,254,0.11446791117211198,0.09369215868180276,0.2995270954239546,0.19664923892955044,0.18273562177310276,0.1063973298142113,0.006530644205266127,0.3783644809305519
254,255,0.05450365124221595,0.1042895653572205,0.2826525640001455,0.21296564130552037,0.052069455797528544,0.1647853566565734,0.1287337656407956,0.6795355772145613
255,256,0.1455713672344496,0.13564999770141145,0.14948544237677147,0.10462923451375535,0.17205571560584154,0.14884719060829008,0.14376105195948047,0.5220930858194451
256,257,0.1907814827322757,0.14580667886309806,0.10545177458581097,0.11968687982121402,0.20333401386670272,0.10867277807983568,0.12626639205106294,0.6733526540320366
257,258,0.18721188197626773,0.17071573135232326,0.1157725228507609,0.09165385474315844,0.12150485204148731,0.134681446290841,0.17845971074516143,0.4445030638892334
258,259,0.17653372821916316,0.12953878172526742,0.09815045424044122,0.10742990282686213,0.10985058781598923,0.11951798089621302,0.25897856427606386,0.5267877339936189
259,260,0.036686866538409336,0.09159399089562449,0.16407222976953506,0.23370033161921347,0.15127712185951125,0.24132613629301658,0.08134332302468973,0.2540466514065296
260,261,0.21644950694077572,0.17991602344381533,0.27236406767659815,0.1921817972149451,0.040525269391585725,0.05616020585671601,0.042403129475564065,0.6828491561256078
261,262,0.1743593229792759,0.1641891930846414,0.10600530658621121,0.09937519661466476,0.15555415206347067,0.15055180932640067,0.14996501934533538,0.508485359893241
262,263,0.04693414562428052,0.06404926712929429,0.2990335335054044,0.23560970652557534,0.13898436371954087,0.16291698197318102,0.052472001522723556,0.47833131452225663
263,264,0.15624758994607096,0.15054038735085282,0.13365443856256046,0.08237801967314247,0.11674171669895385,0.06660184438743263,0.29383600338098675,0.5920191392946687
264,265,0.17198459143522346,0.12107257911089102,0.11900302904338551,0.13356109020616252,0.12931393234399957,0.15990858856304452,0.16515618929729334,0.3544628413145553
265,266,0.19812021553220202,0.14449697528781294,0.16884461016299845,0.10869335862496993,0.1182228222529392,0.1276614551028985,0.13396056303617887,0.48537168351393417
266,267,0.1535851266066043,0.13345498799261504,0.1303785241002218,0.12002732823238285,0.1428361133355914,0.10346493585326282,0.21625298387932185,0.5694856079164275
267,268,0.22581090903375706,0.20435000500007006,0.22585902604046829,0.20760660080078924,0.019751682561166346,0.08532038736527753,0.031301389198471634,0.8805557114220245
268,269,0.10651637252324196,0.1278968588768113,0.07035097159161023,0.11669108833497381,0.24110429009639497,0.24764275483243367,0.08979766374453402,0.49396675020074493
269,270,0.07560425363430992,0.0754552092873241,0.13194127066999692,0.15009790496694944,0.24219371480056098,0.160355395401654,0.1643522512392047,0.546738923733144
270,271,0.2473620105943807,0.2368748186236372,0.03185383509199084,0.05007497604503622,0.19827972869484448,0.1285833461023948,0.10697128484771577,0.6444170447407728
271,272,0.1731308885408192,0.176337144515526,0.08217465387733734,0.05015782573173791,0.20400211688829825,0.11579309040719576,0.19840428003908547,0.819577299696842
272,273,0.2693333871779716,0.2612054782405132,0.15148104788076366,0.1807761861278515,0.04703849642467127,0.06978037254542498,0.020385031602803874,0.44756482925484387
273,274,0.20394957483510281,0.14541906630741058,0.14565807448986817,0.13524507884689901,0.10661903765808967,0.1404116931999725,0.12269747466265712,0.5712495209388405
274,275,0.1112068292346409,0.10919499950463693,0.20672165007761184,0.19676859644083805,0.1308810277481585,0.11672520371561866,0.12850169327849517,0.29274782802849575
275,276,0.13153740150586582,0.10033248886796216,0.15753841169762128,0.180696351477605,0.15257754887155411,0.10612064566031848,0.17119715191907323,0.1752508638393227
276,277,0.20480936554542406,0.1619961633647325,0.1907752949136837,0.2010101552586348,0.10299840764713705,0.07281728592528686,0.06559332734510093,0.6333302833281147
277,278,0.18877514694429393,0.218112316198281,0.14703962058287337,0.14458001698622266,0.09819303969886405,0.09741539790300596,0.10588446168645921,0.6096371221201022
278,279,0.18054755119505653,0.13737834364934576,0.16309306575142046,0.1321798463685562,0.03261944038390661,0.1371851128429686,0.21699663980874584,0.4520616408770858
279,280,0.27567570307412115,0.24481991701317082,0.02457208931962101,0.12442677916538193,0.13570604458980465,0.1272680771190864,0.06753138971881414,0.6344826113492241
280,281,0.23111492613352225,0.20993690651792524,0.06605993093837517,0.08651244376894393,0.04223945689039316,0.14941683639211828,0.21471949935872203,0.930466497009038
281,282,0.10106023021821364,0.13375306844329454,0.10819373048160844,0.08685585514378168,0.21957463835275237,0.18232904140891593,0.1682334359514333,0.4762281317881497
282,283,0.12236441712832052,0.14035492684933532,0.15393769492462256,0.20378236785469309,0.06803683585888008,0.06320409885279296,0.24831965853135543,0.5145784177918876
283,284,0.051194335469940316,0.03743276301349108,0.024866024206224278,0.20722067355824858,0.03190200043447169,0.2586642538872321,0.3887199494303919,0.13540558556568558
284,285,0.20968775660251116,0.18229446274716288,0.05077355559135588,0.09809878978860122,0.20029118769765203,0.18360936736373945,0.07524488020897732,0.6402537779650704
285,286,0.014341965897485265,0.07201377521170231,0.1104566000673768,0.07835647784289539,0.2375132017553304,0.2603458929814804,0.2269720862437294,0.3700114811599918
286,287,0.08962584723959874,0.06781228311351485,0.1870163470459654,0.14207182699634205,0.16783994732190927,0.17860034240282127,0.16703340587984833,0.4109820834454885
287,288,0.16947420434128813,0.15148339851454196,0.10348350798661755,0.16247175184838747,0.18019804017178617,0.09793419160436333,0.13495490553301534,0.7837417838959161
288,289,0.09061407558583674,0.06657983810840404,0.15243775390389366,0.20553128208008775,0.10925277934759735,0.06991544157165093,0.30566882940252954,0.5398790318046526
289,290,0.17174902074981893,0.1270768975660023,0.057003544623846415,0.05786108208741034,0.2334271164250175,0.22142816053505435,0.13145417801285017,0.5693615295333999
290,291,0.013441672626835434,0.061887226730143644,0.26917503229652634,0.1733113143332606,0.238104672057669,0.18115345716595221,0.06292662478961285,0.19735253617341325
291,292,0.02483511891915844,0.04385985536092033,0.18664361698390589,0.3453479857647591,0.05271836098883887,0.08763587507467549,0.25895918690774183,0.25785740116213907
292,293,0.21224060927476207,0.19249808853635875,0.05340651716538538,0.07223233002858395,0.14599609266378502,0.07807596005738278,0.24555040227374203,0.903953840460647
293,294,0.10131784747428926,0.12910427133835398,0.14530645930504132,0.1481405451179357,0.25541608779283864,0.1307806693041203,0.08993411966742079,0.5234421499521402
294,295,0.04702419170819819,0.12180436656683892,0.0020376570959996423,0.14453230199267927,0.14667248296775412,0.21665204714304895,0.32127695252548083,0.47705700705834225
295,296,0.21945732200551776,0.1788522959039318,0.0032205836046315696,0.013121095366727235,0.12452217558392871,0.09050692858601188,0.370319598949251,0.6901713398818239
296,297,0.2781444921678186,0.21285104626740545,0.07913414652920028,0.1411571594794294,0.05182541997044399,0.11038998429627998,0.12649775128942245,0.6271181967873096
297,298,0.19619437113312285,0.16585360775378477,0.03338194014994866,0.04697568908479258,0.13767314186968924,0.3442350017653146,0.07568624824334728,0.4310204080125492
298,299,0.19706967443992798,0.19835478582153773,0.034177116241297455,0.06802251368664469,0.13691995436916765,0.13622080606294099,0.22923514937848355,0.23044528615841073
299,300,0.034988196740155686,0.11137766354709415,0.13891593695755197,0.21515908435251588,0.24419896810557631,0.1276556706658081,0.12770447963129783,0.5542881532489667
300,301,0.018131022145319697,0.01601603836696256,0.28156374054386135,0.22976667243406676,0.028281559966152843,0.1515750872497372,0.2746658792938997,0.21408945653349085
301,302,0.12199395459293032,0.1498793884597069,0.131336911505196,0.17037956926896053,0.21571598510058165,0.10906486058263927,0.10162933048998539,0.5732022473396889
302,303,0.13592419390141466,0.0990668557772369,0.12889274966518305,0.1335581774241428,0.18985249780557126,0.19070181507991055,0.12200371034654085,0.3533821073146851
303,304,0.1614333368708061,0.15412939850518276,0.0743279848551417,0.07713136631017532,0.14856638572206232,0.18740082739226022,0.1970107003443716,0.4775435889654391
304,305,0.1491754375308192,0.14812574348304636,0.1914287670322878,0.13294600571037563,0.1702026941585534,0.12956481992742652,0.07855653215749102,0.585495871718494
305,306,0.27669223387270764,0.26777070777573814,0.11256929298289328,0.10729608846272624,0.02273608197009842,0.08729166011427056,0.1256439348215656,0.6702480210005465
306,307,0.19049994088822597,0.21239320475235576,0.03213471960841617,0.07426244614017015,0.17593979612885322,0.17596645704148953,0.13880343544048918,0.43462704062704943
307,308,0.09752806679650743,0.14090264524756357,0.1863449394704455,0.12010716846201831,0.19027878278743832,0.15390700767523086,0.11093138956079596,0.6907383028516889
308,309,0.1989825525098495,0.1647703716683848,0.028486226567582085,0.05408373506101374,0.20735705862207882,0.21471038598155417,0.13160966958953693,0.4944414055287642
309,310,0.06991230448570926,0.11203999917070745,0.08911547780072367,0.10140447105343149,0.20224386934053204,0.2165013835665931,0.20878249458230308,0.23045932627251778
310,311,0.15585593285637506,0.11763253822453518,0.1801556031237788,0.21073600444505483,0.09837288794446428,0.10880191130209761,0.12844512210369427,0.4949454446714553
311,312,0.018218644921478004,0.07508965165912837,0.20300642837597963,0.18280448482366118,0.2184852452992842,0.18065642773867352,0.12173911718179496,0.45378504401478476
312,313,0.00974558317555803,0.06997516918233516,0.18973405122249962,0.222828708226031,0.0478022565389697,0.20206660836815235,0.25784762328645416,0.3336838963571359
313,314,0.1898033379929539,0.18120579486325986,0.13846286546082157,0.08373733901467939,0.17254823201440664,0.18111762878889354,0.053124801864985305,0.7900871241188971
314,315,0.1601234270294401,0.13807747886905408,0.19016389358118227,0.13077512025791382,0.18597365701980414,0.14172977333020517,0.053156649912400614,0.5656526354959579
315,316,0.21239177695101766,0.207594793977491,0.0401267857060466,0.10484705434990899,0.054062278832961934,0.09612584450738247,0.2848514656751913,0.4889000306393304
316,317,0.1191487911043325,0.12941451379707455,0.08004326559082141,0.10443024636463852,0.21037456710469973,0.1457861975399882,0.210802418498445,0.3553590055116669
317,318,0.07652398553701548,0.15048424099424487,0.17423845103487848,0.10548160879120193,0.01778943738639797,0.220605919977454,0.2548763562788071,0.50739550190188
318,319,0.05983631582732637,0.05125232798754724,0.161346978215285,0.21989411257442681,0.1550720199923412,0.10484885636934575,0.24774938903372773,0.4159109586349337
319,320,0.09994064095911447,0.07718937430580272,0.16415135059187386,0.22194699578209343,0.20619040227213095,0.21887978463930247,0.011701451449682033,0.4510300485057866
320,321,0.1274394291788456,0.10640852881093396,0.2105968910743568,0.17725895907566147,0.1347296132916997,0.10014548457066674,0.14342109399783573,0.27239847593753036
321,322,0.15934323604056588,0.1222130236984845,0.1592176341813626,0.10145867557389657,0.2086987416655392,0.13545651995991634,0.1136121688802349,0.759158456660953
322,323,0.14937487883973552,0.16373679359034807,0.1375433633988318,0.15189805536668616,0.15210203570292724,0.12186469100930211,0.12348018209216888,0.39135870542110957
323,324,0.09819241698634729,0.09180279992316656,0.10851867261522845,0.14701089293499198,0.16881787374817292,0.259582242977076,0.1260751008150168,0.37673004237698193
324,325,0.196056858909335,0.19735039923893655,0.1691440231421609,0.16570850678951254,0.16624580195997798,0.08876585485164798,0.016728555108429077,0.6909741316244379
325,326,0.14489310898968266,0.12127098845330576,0.18753525546901115,0.17156623474867894,0.18664620017866446,0.15012420660121567,0.03796400555944136,0.41891975821510435
326,327,0.15157528000420198,0.12104147417507093,0.22453765612899612,0.22254752314227993,0.006033477431941027,0.014305461074946103,0.25995912804256394,0.269310506286744
327,328,0.1775015431869854,0.192994557315717,0.0004541428232515321,0.060396149464479326,0.2850958433452807,0.16496639116765996,0.11859137269662595,0.33381245022752776
328,329,0.14980541414156645,0.17541525064214192,0.2272077136237136,0.1563640651948677,0.03075085520406506,0.09384170350363165,0.16661499769001367,0.6156340224865242
329,330,0.10109814163486197,0.13176227270411217,0.02086816851616393,0.12207969864192045,0.3323483675654056,0.2703326719107528,0.021510679026783157,0.47685957239221544
330,331,0.1762600267588038,0.20587856991594913,0.12755432726275595,0.1994237422408339,0.13880787473170728,0.13347452418186323,0.01860093490808671,0.966874337146035
331,332,0.2551739813079828,0.25127040723234145,0.020042531807148073,0.11199499747882659,0.044506145840498876,0.07553013331780542,0.24148180301539676,0.4319300932820665
332,333,0.006077325010709312,0.033192081655129255,0.25493897288916745,0.18165474865478168,0.1857190948696204,0.1112194760422367,0.22719830087835505,0.2886241254841908
333,334,0.035184100242737076,0.1152319069183315,0.2081200895962787,0.14851251527627887,0.19519701407934187,0.14355470836224485,0.1541996655247872,0.4050074252838766
334,335,0.020836247518324743,0.14704101524132449,0.05185556002199995,0.19243270618920957,0.1725467622428783,0.3051678836843092,0.1101198251019537,0.42740005909113216
335,336,0.016439990236169162,0.09025826809466962,0.15493476680463067,0.21405086992235525,0.022025071407079804,0.20167588996940683,0.30061514356568864,0.23495853188750307
336,337,0.22264382668856894,0.17143066998447626,0.11874099651982145,0.16579551937396866,0.1560169160090607,0.12158649385127829,0.04378557757282576,0.6933747884356543
337,338,0.17065718166290658,0.16895247574257402,0.08950592640774155,0.1273076329785996,0.21885863672454198,0.17865353195404743,0.046064614529588654,0.4698728485432907
338,339,0.17238985702108942,0.12854740034324033,0.04399965002239174,0.11324011016960686,0.139321147839572,0.23500607571864204,0.1674957588854577,0.30933556077754326
339,340,0.0568355738022829,0.04512706192469084,0.24338265785755323,0.29803379939907004,0.12567591388401064,0.06463416547360738,0.16631082765878497,0.18867837119740208
340,341,0.12980784148258195,0.11127731536665908,0.19834347483579037,0.2129133669485509,0.11685955005211285,0.16545752750242537,0.0653409238118795,0.22858445393676768
341,342,0.19085521305513134,0.1895432746188706,0.02862300094618024,0.11049998664043427,0.019494880351413123,0.20089006389974615,0.26009358048822445,0.3852494831788629
342,343,0.060485323689342244,0.13330481298859334,0.02800035650700282,0.10513735245866841,0.2865295689715086,0.1592111094451844,0.22733147593970016,0.42647991071994584
343,344,0.11629305739086905,0.13987999984861213,0.09509572747869087,0.07383474342750468,0.22149898362962442,0.13238735472305144,0.22101013350164747,0.4341109035212266
344,345,0.09105178998663545,0.11464512735491209,0.21516886580784958,0.17241460706155698,0.13434845332314757,0.1769316059843808,0.0954395504815175,0.6551892035148226
345,346,0.1810057978871926,0.16422135083342115,0.1965015930798351,0.20212406875422495,0.10378121291318987,0.1308853836789632,0.021480592853173146,0.7418299989800506
346,347,0.16461184663681713,0.14212747414206914,0.1759065213015047,0.13363449617230494,0.20729827223271063,0.1054889704567126,0.07093241905788081,0.5624141219320009
347,348,0.01624292100829045,0.051278785776389064,0.12975976855205743,0.10686167050119195,0.1988728497388035,0.14562103663092196,0.35136296779234566,0.13057252087487858
348,349,0.09207287969766416,0.13727483638180102,0.14591088627558843,0.11839967106858755,0.20299894641659524,0.15679340642646947,0.1465493737332941,0.4425004061490349
349,350,0.19606007042427775,0.14101149228042206,0.0031737463992942885,0.032165735398016926,0.1978140031584711,0.20743909197368943,0.22233586036582845,0.44713590103475515
350,351,0.13346830029710077,0.1624277390253221,0.16873889864264952,0.12404751907798335,0.20808133675142457,0.20128437507184008,0.001951831133679693,0.514892573308818
351,352,0.16551821183434295,0.14941176927179173,0.1764943554318541,0.138737890960795,0.11567338168326471,0.154020195255569,0.10014419556238251,0.46479686903624345
352,353,0.193898085365748,0.1744629146100114,0.180321802058394,0.21508839111113723,0.12190972607550217,0.103271858683134,0.01104722209607316,0.5237127814097817
353,354,0.03727993330583522,0.07587835540209119,0.199905114451651,0.16634983524844954,0.21918116636454937,0.17116384876195728,0.13024174646546657,0.41545327900258844
354,355,0.020170590805234225,0.05585063497557068,0.2069324565584222,0.1456447078099376,0.1546659951147137,0.15355265177362482,0.2631829629624969,0.30642375430392815
355,356,0.17568289557736064,0.1946347449088669,0.032969203133439304,0.028201322600870958,0.16547429740514868,0.13820320971174704,0.26483432666256645,0.5590348363335687
356,357,0.008856195646517689,0.09646411561384653,0.3014676712651655,0.27390195697978537,0.07365466408121256,0.06508189202269236,0.18057350439078002,0.4547618581788636
357,358,0.17929122726383984,0.1642273215978962,0.020336795830198783,0.05906812139955746,0.19149602930040796,0.24533549525953377,0.14024500934856599,0.42304896844688955
358,359,0.18459025126899348,0.14551760125087992,0.10483090798875123,0.12743677138801146,0.11222059767554994,0.13987384257373092,0.18553002785408304,0.679333810374819
359,360,0.2021144501213422,0.2038925910285601,0.04992051376376444,0.1226040111339231,0.06491778884026737,0.11996960286126625,0.23658104225087648,0.38521655887501405
360,361,0.2248008950000058,0.3158737539832834,0.006779650848901055,0.18851875245487743,0.03450868269560992,0.19193313762822148,0.03758512738910087,0.37944133686108683
361,362,0.18772727043017337,0.14985200645292504,0.12315994201420183,0.10564017330730294,0.17636686355582218,0.12134360480513093,0.13591013943444358,0.6260085619080686
362,363,0.1358750331142461,0.1505266451159848,0.08748153422351673,0.1346045326498892,0.22643984258510536,0.1938381647665077,0.0712342475447501,0.4488748871703547
363,364,0.15144942406349912,0.15860614102017886,0.13490144790541456,0.11025964065939017,0.14528298566392547,0.16909456068434792,0.1304058000032438,0.5821419732616255
364,365,0.2256205606371372,0.21064120726874233,0.13832504500511142,0.17301354063633892,0.05434570297775072,0.08890233552418364,0.1091516079507358,0.2810415420509838
365,366,0.12465187992668629,0.0999991654009374,0.014121005804608937,0.09065308376330736,0.21518427815069224,0.26744718290520286,0.18794340404856505,0.6301332659308513
366,367,0.32494814894337926,0.300063042829252,0.04158352627327665,0.06883298883660638,0.027081214237058684,0.11687825266270203,0.12061282621772507,0.7522778668147668
